### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/user/repos/cacb-batchtools/eq1'
Loading required package: data.table
Loading required package: R6
Loading required package: mlr3
Loading required package: mlr3learners
Loading required package: mlr3extralearners

Attaching package: ‘mlr3extralearners’

The following objects are masked from ‘package:mlr3’:

    lrn, lrns

Loading required package: mlr3pipelines
Loading required package: mlr3tuning
Loading required package: paradox
Loading required package: compboost
[2021-08-02 16:43:17] Loading new learner LearnerClassifCWB
[2021-08-02 16:43:17] Loading new learner LearnerClassifHCWB
[2021-08-02 16:43:17] Loading new learner
[2021-08-02 16:43:17] Loading tasks
[2021-08-02 16:43:21] Loading resampling
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=121]
### [bt]: Generating problem instance for problem '168908-fold5' ...
### [bt]: Applying algorithm 'evaluate-learner' on problem '168908-fold5' for job 121 (seed = 31536) ...
DEBUG [16:43:22.558] [mlr3]  Skip subsetting of task 'Task 168908: christine (Supervised Classification)' 
DEBUG [16:43:22.652] [mlr3]  Calling train method of Learner 'bin_cwb_nb' on task 'Task 168908: christine (Supervised Classification)' with 4336 observations {learner: <LearnerClassifCWB/LearnerClassif/Learner/R6>}
   1/5000   risk = 0.68  oob_risk = 0.68   test_auc = 0.33   time = 2   val_auc = 0.29   
2500/5000   risk = 0.33  oob_risk = 0.64   test_auc = 0.23   time = 58877789   val_auc = 0.21   
2625/5000   risk = 0.32  oob_risk = 0.64   test_auc = 0.23   time = 61659649   val_auc = 0.21   
2750/5000   risk = 0.32  oob_risk = 0.65   test_auc = 0.23   time = 64475736   val_auc = 0.21   
2875/5000   risk = 0.31  oob_risk = 0.65   test_auc = 0.23   time = 67229139   val_auc = 0.21   
3000/5000   risk = 0.3  oob_risk = 0.65   test_auc = 0.23   time = 70159787   val_auc = 0.21   
3125/5000   risk = 0.3  oob_risk = 0.65   test_auc = 0.23   time = 73061269   val_auc = 0.21   
3250/5000   risk = 0.29  oob_risk = 0.66   test_auc = 0.23   time = 75923165   val_auc = 0.21   
3375/5000   risk = 0.29  oob_risk = 0.66   test_auc = 0.23   time = 78725048   val_auc = 0.21   
3500/5000   risk = 0.28  oob_risk = 0.66   test_auc = 0.23   time = 81527924   val_auc = 0.21   
3625/5000   risk = 0.28  oob_risk = 0.67   test_auc = 0.23   time = 84421018   val_auc = 0.21   
3750/5000   risk = 0.27  oob_risk = 0.67   test_auc = 0.23   time = 87313900   val_auc = 0.21   
3875/5000   risk = 0.27  oob_risk = 0.67   test_auc = 0.23   time = 90178854   val_auc = 0.21   
4000/5000   risk = 0.26  oob_risk = 0.68   test_auc = 0.23   time = 93047550   val_auc = 0.21   
4125/5000   risk = 0.26  oob_risk = 0.68   test_auc = 0.23   time = 95881870   val_auc = 0.21   
4250/5000   risk = 0.25  oob_risk = 0.68   test_auc = 0.23   time = 98715740   val_auc = 0.21   
4375/5000   risk = 0.25  oob_risk = 0.68   test_auc = 0.23   time = 101537953   val_auc = 0.21   
4500/5000   risk = 0.25  oob_risk = 0.69   test_auc = 0.23   time = 104379691   val_auc = 0.21   
4625/5000   risk = 0.24  oob_risk = 0.69   test_auc = 0.23   time = 107183013   val_auc = 0.21   
4750/5000   risk = 0.24  oob_risk = 0.69   test_auc = 0.23   time = 110075142   val_auc = 0.22   
4875/5000   risk = 0.24  oob_risk = 0.7   test_auc = 0.23   time = 112924158   val_auc = 0.22   
5000/5000   risk = 0.23  oob_risk = 0.7   test_auc = 0.23   time = 115800692   val_auc = 0.22   


Train 5000 iterations in 117 Seconds.
Final risk based on the train set: 0.23

DEBUG [16:45:48.174] [mlr3]  Learner 'bin_cwb_nb' on task 'Task 168908: christine (Supervised Classification)' succeeded to fit a model {learner: <LearnerClassifCWB/LearnerClassif/Learner/R6>, result: <list>, messages: }

### [bt]: Job terminated successfully [batchtools job.id=121]
### [bt]: Calculation finished!
