### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/user/repos/cacb-batchtools/eq1'
Loading required package: data.table
Loading required package: R6
Loading required package: mlr3
Loading required package: mlr3learners
Loading required package: mlr3extralearners

Attaching package: ‘mlr3extralearners’

The following objects are masked from ‘package:mlr3’:

    lrn, lrns

Loading required package: mlr3pipelines
Loading required package: mlr3tuning
Loading required package: paradox
Loading required package: compboost
[2021-08-02 04:37:46] Loading new learner LearnerClassifCWB
[2021-08-02 04:37:46] Loading new learner LearnerClassifHCWB
[2021-08-02 04:37:46] Loading new learner
[2021-08-02 04:37:46] Loading tasks
[2021-08-02 04:37:49] Loading resampling
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=77]
### [bt]: Generating problem instance for problem '189866-fold1' ...
### [bt]: Applying algorithm 'evaluate-learner' on problem '189866-fold1' for job 77 (seed = 31492) ...
DEBUG [04:37:55.286] [mlr3]  Skip subsetting of task 'Task 189866: albert (Supervised Classification)' 
DEBUG [04:37:55.380] [mlr3]  Calling train method of Learner 'bin_cwb_b' on task 'Task 189866: albert (Supervised Classification)' with 340192 observations {learner: <LearnerClassifCWB/LearnerClassif/Learner/R6>}
   1/5000   risk = 0.69  oob_risk = 0.69   test_auc = 0.36   time = 3   val_auc = 0.36   
1750/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 326011469   val_auc = 0.38   
1875/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 349011065   val_auc = 0.38   
2000/5000   risk = inf  oob_risk = inf   test_auc = 0.4   time = 372278593   val_auc = 0.4   
2125/5000   risk = inf  oob_risk = inf   test_auc = 0.4   time = 396394689   val_auc = 0.39   
2250/5000   risk = inf  oob_risk = inf   test_auc = 0.37   time = 419500324   val_auc = 0.37   
2375/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 442042055   val_auc = 0.37   
2500/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 464403548   val_auc = 0.4   
2625/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 486510240   val_auc = 0.4   
2750/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 508359252   val_auc = 0.39   
2875/5000   risk = inf  oob_risk = inf   test_auc = 0.37   time = 530216500   val_auc = 0.37   
3000/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 552097039   val_auc = 0.38   
3125/5000   risk = inf  oob_risk = inf   test_auc = 0.4   time = 574212615   val_auc = 0.39   
3250/5000   risk = inf  oob_risk = inf   test_auc = 0.4   time = 597098977   val_auc = 0.39   
3375/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 621085996   val_auc = 0.38   
3500/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 645881180   val_auc = 0.37   
3625/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 668467223   val_auc = 0.38   
3750/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 690457393   val_auc = 0.39   
3875/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 713430117   val_auc = 0.39   
4000/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 736459067   val_auc = 0.39   
4125/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 759847128   val_auc = 0.39   
4250/5000   risk = inf  oob_risk = inf   test_auc = 0.38   time = 783712053   val_auc = 0.38   
4375/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 808102879   val_auc = 0.38   
4500/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 833916120   val_auc = 0.39   
4625/5000   risk = inf  oob_risk = inf   test_auc = 0.4   time = 858864462   val_auc = 0.39   
4750/5000   risk = inf  oob_risk = inf   test_auc = 0.4   time = 883261644   val_auc = 0.39   
4875/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 907052928   val_auc = 0.39   
5000/5000   risk = inf  oob_risk = inf   test_auc = 0.39   time = 931560653   val_auc = 0.39   


Train 5000 iterations in 933 Seconds.
Final risk based on the train set: inf

DEBUG [04:53:58.145] [mlr3]  Learner 'bin_cwb_b' on task 'Task 189866: albert (Supervised Classification)' succeeded to fit a model {learner: <LearnerClassifCWB/LearnerClassif/Learner/R6>, result: <list>, messages: }

### [bt]: Job terminated successfully [batchtools job.id=77]
### [bt]: Calculation finished!
